order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
1,1,07,Friday,15,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,11,Thursday,16,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,11,Saturday,19,20.5,20.5,L,Classic,The Napolitana Pizza
1,2,08,Tuesday,12,16.5,33.0,M,Supreme,The Prosciutto and Arugula Pizza
3,3,10,Thursday,13,39.75,39.75,M,Classic,The Hawaiian Pizza
1,1,07,Monday,22,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,10,Sunday,18,20.25,20.25,L,Supreme,The Sicilian Pizza
2,2,09,Friday,17,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,11,Tuesday,17,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,10,Wednesday,11,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,08,Saturday,17,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
2,2,12,Tuesday,19,24.0,24.0,S,Veggie,The Green Garden Pizza
1,1,08,Saturday,21,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,09,Thursday,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,11,Monday,14,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,07,Wednesday,18,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,11,Wednesday,14,37.0,37.0,L,Veggie,The Five Cheese Pizza
3,3,08,Saturday,17,29.25,29.25,S,Classic,The Pepperoni Pizza
1,1,11,Monday,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,08,Wednesday,22,20.5,20.5,L,Classic,The Napolitana Pizza
1,2,11,Monday,22,16.75,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,10,Wednesday,19,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,12,Monday,12,20.5,20.5,L,Classic,The Greek Pizza
1,1,07,Thursday,20,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,12,Friday,19,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,07,Wednesday,21,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,07,Saturday,20,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,08,Saturday,18,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,09,Wednesday,21,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,11,Thursday,16,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,11,Tuesday,14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,09,Tuesday,19,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,11,Thursday,18,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,12,Wednesday,15,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,07,Saturday,15,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,08,Wednesday,12,25.5,25.5,XL,Classic,The Greek Pizza
1,1,08,Sunday,20,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,06,Sunday,22,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,08,Monday,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,08,Tuesday,12,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,05,Monday,11,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,05,Tuesday,20,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,03,Sunday,12,20.25,20.25,L,Supreme,The Sicilian Pizza
2,2,05,Friday,19,41.5,41.5,L,Supreme,The Pepper Salami Pizza
2,2,02,Monday,17,41.0,41.0,L,Classic,The Italian Capocollo Pizza
2,2,01,Tuesday,16,41.5,41.5,L,Supreme,The Spicy Italian Pizza
2,2,03,Monday,14,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,06,Monday,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,01,Saturday,19,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
2,2,05,Sunday,16,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,01,Monday,17,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,05,Tuesday,14,12.0,12.0,S,Classic,The Big Meat Pizza
2,2,02,Wednesday,13,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
3,3,03,Tuesday,20,60.75,60.75,L,Supreme,The Sicilian Pizza
2,2,04,Wednesday,11,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
3,3,03,Monday,12,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,05,Tuesday,11,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,05,Sunday,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,01,Wednesday,17,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,05,Sunday,11,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,02,Friday,12,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,02,Sunday,18,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,05,Saturday,18,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,06,Friday,14,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,04,Monday,18,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,03,Saturday,12,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,05,Sunday,19,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,03,Saturday,23,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
2,2,02,Friday,18,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,05,Monday,13,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,01,Monday,12,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,02,Sunday,16,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,04,Monday,21,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,04,Saturday,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,01,Friday,11,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,02,Tuesday,18,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,03,Saturday,18,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,03,Friday,18,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,06,Friday,12,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,02,Sunday,17,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,02,Monday,15,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,04,Tuesday,12,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,05,Wednesday,11,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,03,Monday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,01,Wednesday,20,25.0,25.0,S,Supreme,The Spinach Supreme Pizza
1,1,04,Sunday,12,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,07,Friday,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,09,Friday,13,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,11,Tuesday,19,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,11,Thursday,14,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,12,Thursday,11,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,08,Monday,11,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,10,Tuesday,16,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,07,Saturday,19,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
2,2,07,Wednesday,19,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,09,Wednesday,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,08,Saturday,16,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,08,Sunday,14,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,12,Saturday,21,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,12,Friday,11,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
2,2,08,Wednesday,17,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,10,Thursday,20,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,07,Tuesday,12,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,10,Sunday,11,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,12,Saturday,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,12,Thursday,14,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,12,Monday,16,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,08,Saturday,11,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,08,Thursday,20,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,09,Monday,13,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,11,Tuesday,19,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,11,Tuesday,17,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,12,Thursday,13,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,11,Wednesday,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,10,Friday,18,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,11,Friday,19,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,11,Thursday,21,12.0,12.0,S,Veggie,The Mexicana Pizza
1,1,09,Tuesday,11,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,07,Thursday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,12,Thursday,12,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,09,Monday,18,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,11,Friday,12,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,12,Saturday,15,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,12,Thursday,13,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,11,Friday,14,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,12,Thursday,19,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,04,Tuesday,17,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,08,Sunday,18,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,12,Wednesday,17,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,02,Sunday,13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,01,Monday,11,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,01,Sunday,20,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,02,Thursday,13,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,01,Tuesday,20,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,06,Saturday,23,12.0,12.0,S,Classic,The Italian Capocollo Pizza
2,2,06,Sunday,17,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
1,1,06,Sunday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,01,Tuesday,19,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,04,Thursday,17,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,04,Wednesday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,2,02,Thursday,17,20.75,41.5,L,Supreme,The Pepper Salami Pizza
1,1,04,Thursday,17,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,06,Friday,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,02,Tuesday,15,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,04,Wednesday,11,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,04,Saturday,19,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,03,Tuesday,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,04,Thursday,13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,01,Thursday,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,06,Sunday,14,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,01,Wednesday,13,16.0,16.0,M,Classic,The Greek Pizza
1,1,06,Sunday,21,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,03,Sunday,17,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,01,Friday,22,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,06,Thursday,11,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,01,Wednesday,17,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,04,Thursday,11,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,04,Wednesday,14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,05,Saturday,20,25.5,25.5,XL,Classic,The Greek Pizza
1,1,04,Sunday,17,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,04,Thursday,13,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,03,Saturday,15,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,09,Wednesday,11,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,09,Friday,13,25.0,25.0,S,Supreme,The Spicy Italian Pizza
1,1,12,Saturday,12,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,10,Wednesday,16,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,10,Thursday,11,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,11,Friday,14,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
1,1,07,Saturday,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,09,Monday,23,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,09,Saturday,21,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,09,Saturday,21,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,07,Tuesday,11,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,11,Tuesday,11,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,10,Tuesday,11,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,08,Tuesday,19,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,12,Tuesday,18,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,08,Saturday,21,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,11,Sunday,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,08,Wednesday,14,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,09,Saturday,13,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,08,Friday,11,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,09,Friday,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,08,Wednesday,17,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,09,Monday,18,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,12,Thursday,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,08,Saturday,22,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,09,Saturday,19,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,12,Thursday,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,11,Friday,12,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,09,Saturday,13,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,12,Sunday,19,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,12,Sunday,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,12,Monday,13,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,04,Tuesday,19,12.0,12.0,S,Classic,The Greek Pizza
1,1,01,Sunday,12,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,02,Monday,18,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,05,Monday,17,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
3,3,05,Thursday,13,48.0,48.0,M,Classic,The Classic Deluxe Pizza
1,1,01,Tuesday,20,20.25,20.25,L,Supreme,The Calabrese Pizza
2,2,03,Tuesday,12,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,03,Sunday,18,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
2,2,05,Saturday,12,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,02,Tuesday,17,20.5,20.5,L,Classic,The Napolitana Pizza
3,3,06,Thursday,13,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,06,Tuesday,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,01,Tuesday,11,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,01,Wednesday,18,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,06,Wednesday,17,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,04,Monday,12,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,05,Friday,14,33.5,33.5,M,Chicken,The Thai Chicken Pizza
2,2,06,Friday,14,21.0,21.0,S,Classic,The Hawaiian Pizza
1,2,06,Friday,13,16.0,32.0,M,Veggie,The Mexicana Pizza
1,1,01,Thursday,18,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,06,Thursday,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,03,Saturday,14,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,03,Saturday,16,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,01,Friday,22,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,01,Wednesday,14,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,02,Saturday,18,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,01,Thursday,19,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,02,Sunday,12,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,03,Friday,20,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,04,Sunday,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,01,Thursday,13,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,01,Wednesday,17,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,05,Thursday,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,06,Thursday,21,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,04,Monday,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,03,Wednesday,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,3,06,Sunday,13,25.0,37.5,S,Supreme,The Spinach Supreme Pizza
1,1,04,Sunday,21,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,05,Friday,13,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,06,Wednesday,18,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,06,Thursday,15,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,05,Saturday,12,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,06,Thursday,19,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,02,Friday,16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,02,Sunday,17,20.5,20.5,L,Classic,The Greek Pizza
1,1,04,Thursday,13,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,06,Tuesday,17,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,05,Wednesday,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,05,Friday,13,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,02,Wednesday,15,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,07,Friday,15,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,07,Sunday,21,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,07,Wednesday,16,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
2,2,11,Tuesday,12,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,11,Tuesday,13,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,10,Saturday,14,12.0,12.0,S,Classic,The Greek Pizza
1,1,08,Tuesday,14,20.25,20.25,L,Veggie,The Green Garden Pizza
1,2,11,Wednesday,16,16.5,33.0,M,Supreme,The Italian Supreme Pizza
1,1,11,Friday,12,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,09,Saturday,13,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
3,3,09,Wednesday,11,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,10,Friday,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,10,Saturday,16,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,08,Monday,18,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,10,Thursday,17,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,11,Tuesday,12,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,09,Wednesday,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
2,2,07,Thursday,17,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,09,Friday,21,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,08,Monday,20,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,11,Sunday,15,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,10,Tuesday,12,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,09,Thursday,12,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,08,Thursday,18,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,10,Thursday,18,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,07,Friday,22,14.75,14.75,M,Veggie,The Four Cheese Pizza
2,2,09,Sunday,15,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,09,Wednesday,18,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,11,Tuesday,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,07,Saturday,19,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,07,Friday,16,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,11,Wednesday,20,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,08,Thursday,18,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,08,Saturday,20,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,10,Tuesday,12,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,07,Friday,17,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,09,Wednesday,14,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,11,Saturday,16,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,12,Sunday,14,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,09,Sunday,11,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,11,Wednesday,17,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,12,Tuesday,16,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,11,Friday,14,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,03,Tuesday,11,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,04,Tuesday,15,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,02,Wednesday,17,12.5,12.5,S,Supreme,The Pepper Salami Pizza
3,3,02,Friday,13,62.25,62.25,L,Chicken,The California Chicken Pizza
1,1,01,Saturday,15,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,02,Tuesday,14,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,06,Monday,12,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,03,Monday,18,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,05,Saturday,12,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,02,Tuesday,16,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,2,03,Monday,18,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
2,2,05,Saturday,19,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,01,Tuesday,18,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,02,Tuesday,13,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,04,Friday,14,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,04,Thursday,17,20.5,20.5,L,Classic,The Greek Pizza
1,1,02,Tuesday,11,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,02,Friday,13,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,01,Sunday,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,02,Saturday,11,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,03,Sunday,18,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,05,Saturday,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,03,Friday,21,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,01,Friday,19,20.5,20.5,L,Classic,The Greek Pizza
1,1,01,Saturday,13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,02,Monday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,02,Thursday,14,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,08,Wednesday,19,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,09,Sunday,14,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,08,Wednesday,12,40.5,40.5,L,Supreme,The Calabrese Pizza
1,1,10,Tuesday,14,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,07,Sunday,17,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,11,Monday,15,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,08,Friday,11,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,12,Saturday,18,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,08,Tuesday,19,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,11,Sunday,17,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,08,Sunday,19,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,10,Saturday,15,33.0,33.0,M,Supreme,The Spicy Italian Pizza
1,1,10,Friday,20,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,08,Saturday,17,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,11,Sunday,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,08,Wednesday,20,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,09,Saturday,11,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,07,Tuesday,19,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,08,Friday,13,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,09,Monday,19,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,08,Wednesday,18,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,09,Wednesday,21,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,11,Thursday,11,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,07,Sunday,14,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,12,Saturday,14,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
